POSCAR_FILE, formular, ion_conv, ele_conv, final_energy, out_dir
./str/POSCAR_S__hfazq_q.vasp, Ti3 V1 Cu2, True, True, -38.74404076 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_PJW0DG
./str/POSCAR_S_t1x9hst9.vasp, Ti1 V3 Cu2, True, True, -41.32362183 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_YVMAL9
./str/POSCAR_S_qzwalab0.vasp, Ti1 V2 Cu2, True, True, -31.95042307 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_MK7X06
./str/POSCAR_S_o40xgc1x.vasp, Ti2 V3 Cu1, True, True, -45.65610569 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_K65XVK
./str/POSCAR_S_k0aibv1j.vasp, Ti1 V3 Cu2, True, True, -41.69873732 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_2OD2T5
./str/POSCAR_S_qbynuo96.vasp, Ti4 V1 Cu1, True, True, -43.58808249 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_WHG085
./str/POSCAR_S_7s95rwuy.vasp, Ti1 V3 Cu2, True, True, -41.70174933 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_E4LM3U
./str/POSCAR_S_w2i64if7.vasp, Ti3 V1 Cu2, True, True, -39.4911166 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_GXXCNM
./str/POSCAR_S_akzppyku.vasp, Ti3 V1 Cu2, False, True, -38.97970996 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_1J8GQJ
./str/POSCAR_S_59b4_qvr.vasp, Ti1 V3 Cu2, True, True, -41.69728454 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_E7DXEA
./str/POSCAR_S_m1dfao7e.vasp, Ti2 V1 Cu3, True, True, -35.49351889 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_NMNI0C
./str/POSCAR_S_i1zqdtem.vasp, Ti3 V1 Cu2, True, True, -39.33747507 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_OXH7G2
./str/POSCAR_S_c5atuus0.vasp, Ti2 V1 Cu3, True, True, -35.21263341 eV, /BIGDATA/xbyang_5/jsy/H_T/under6_VTiCu/vasp_tmp_HEME2L
