1	1	3		-27.32324499
1	4	1		-43.67160186
1	4	1		-43.34896124
2	1	3		-35.7508725
1	2	1		-27.73454265
1	1	4		-30.69209985
2	2	2		-40.59429096
1	2	3		-35.46786211
3	2	1		-45.91333848
2	2	2		-40.61855306
1	3	1		-35.62887343
3	2	1		-45.3652792
2	2	2		-40.37632353
3	2	1		-45.67945754
2	3	1		-44.43436331
2	2	2		-40.19161214
2	1	3		-35.56290915
3	2	1		-45.67574342
1	2	1		-27.88080541
2	2	2		-40.45974302
1	2	3		-34.97377084
2	3	1		-44.44202703
1	2	2		-31.53280347
2	2	2		-40.60828474
2	2	2		-40.11641187
1	4	1		-43.0471716
3	1	2		-40.77866438
2	2	2		-40.1542048
1	3	2		-38.90764902
1	2	2		-31.48345237
3	1	2		-41.43264802
2	2	2		-40.24240008
1	3	2		-38.82229663
1	3	2		-39.22686589
1	3	2		-39.1911624
3	2	1		-45.46028365
2	2	2		-40.65797559
3	1	2		-41.44916566
3	1	2		-41.43456315
1	3	2		-39.11631564
2	2	2		-40.39702462
4	1	1		-47.064699
2	1	1		-29.27221829
2	2	2		-39.75853987
4	1	1		-46.6244054
2	2	2		-39.74756314
1	2	1		-28.00060741
2	3	1		-44.48417878
2	1	3		-35.63447063
3	2	1		-45.47588173
1	1	4		-30.84760756
2	1	3		-36.16219758
3	1	2		-41.33148377
1	3	2		-39.72745542
4	1	1		-46.86572282
3	1	2		-40.62145291
2	2	2		-40.53422332
1	2	3		-35.29351311
2	2	1		-36.79056794
2	1	3		-36.22491057
4	1	1		-46.68837512
1	3	2		-38.73462016
3	2	1		-45.6003452
2	1	2		-32.79247562
2	1	3		-36.25547711
3	1	2		-41.17753803
2	2	2		-40.31873069
2	2	1		-36.74930163
2	1	3		-36.12293651
3	2	1		-45.46944054
3	2	1		-45.63626367
2	3	1		-44.64898588
3	2	1		-45.30675254
2	1	2		-32.23505215
1	3	2		-39.42863523
3	2	1		-45.69955519
1	2	3		-35.20230762
3	2	1		-45.93419667
2	1	3		-35.74963908
1	2	3		-35.1004491
2	1	3		-35.59369495
3	1	2		-41.42846592
2	1	3		-36.22681163
1	1	4		-30.25204796
2	2	2		-40.02109425
1	3	2		-39.30976015
1	2	3		-35.32402273
2	1	1		-28.96624483
1	4	1		-43.06435432
2	3	1		-44.93812601
1	1	4		-31.0136826
3	1	2		-40.60490861
2	1	3		-35.51965951
2	1	2		-32.83297962
1	1	2		-24.02251303
1	2	2		-31.40640988
2	1	3		-35.56493233
2	2	2		-39.78913009
1	1	2		-23.71472321
3	2	1		-45.77811596
3	1	2		-41.36643243
1	1	4		-31.10859033
2	2	2		-40.29989711
1	4	1		-43.45823348
4	1	1		-46.91567899
2	1	2		-32.38958108
3	1	2		-41.11399674
1	1	4		-30.98467965
3	2	1		-45.68797212
1	2	2		-31.58225364
1	4	1		-43.04594598
2	3	1		-44.81198749
2	2	2		-40.36485419
1	4	1		-43.44406281
2	1	3		-35.84133202
3	2	1		-45.32402639
2	2	2		-39.92541856
3	2	1		-45.56596215
4	1	1		-46.63214337
2	2	2		-40.05075921
3	2	1		-45.48520977
3	1	2		-41.29349978
1	3	2		-39.63161317
1	1	4		-31.04403773
1	2	3		-34.80249101
2	2	2		-40.29200091
2	3	1		-44.3554513
1	2	2		-31.06708471
1	4	1		-43.17276573
2	1	3		-36.00356786
1	2	3		-35.07487233
3	2	1		-45.55240846
2	2	2		-40.44386812
1	3	2		-39.15647572
1	4	1		-43.34483353
2	1	3		-36.18195641
2	2	2		-40.14174182
3	1	2		-41.19474452
1	1	4		-30.72079768
1	3	1		-35.63228679
3	2	1		-45.66133483
1	3	1		-35.96903114
3	2	1		-45.77245643
2	2	2		-40.25435719
2	2	1		-36.67943667
1	2	3		-34.99457242
2	2	1		-36.29342294
3	2	1		-45.46461781
2	1	3		-36.10096898
1	2	3		-34.89245001
1	1	1		-20.1921621
1	1	3		-27.34669447
2	2	2		-39.60609369
2	2	2		-39.68680782
4	1	1		-46.57518484
3	1	2		-41.63417889
2	3	1		-44.37007904
2	2	2		-40.48348382
1	3	2		-39.34238849
2	2	2		-39.9872321
1	1	4		-30.92306426
1	3	2		-38.92776789
1	3	1		-35.47635097
3	1	2		-41.56052368
3	1	2		-40.52067998
1	1	2		-23.70896408
3	2	1		-45.58599921
3	1	2		-42.15730644
1	4	1		-43.30893993
1	2	3		-35.07617797
1	1	4		-30.97078542
2	3	1		-44.32783368
1	2	2		-31.70871558
3	1	1		-37.71128539
1	3	2		-39.08498956
2	1	3		-36.16607792
3	1	1		-37.71622833
1	4	1		-43.19864431
1	3	2		-38.98000565
3	1	2		-41.14654276
2	2	2		-39.69915312
1	1	4		-31.53420492
1	1	2		-23.51026309
1	1	2		-23.63945584
2	3	1		-44.50017882
1	4	1		-43.24672373
4	1	1		-46.70507326
1	2	3		-35.36543511
2	1	3		-36.11328663
2	2	2		-40.63158893
4	1	1		-46.71662218
3	1	1		-38.08249082
1	4	1		-43.294092
1	1	3		-27.5258923
4	1	1		-46.30939682
2	1	3		-35.76014757
1	2	3		-35.21450788
2	1	3		-36.09612503
1	4	1		-43.21622975
1	3	2		-39.24886305
3	2	1		-45.76319356
3	1	2		-40.72956457
2	3	1		-44.33312932
1	3	2		-39.85929054
2	1	3		-36.27370567
1	2	1		-27.73492548
1	2	2		-31.51915431
1	1	2		-23.70863276
2	1	3		-35.49399727
1	2	1		-27.64699689
3	1	2		-41.53563817
2	2	2		-40.27052327
2	3	1		-44.59188239
2	1	1		-28.90773365
1	4	1		-43.00849469
2	2	2		-40.04576771
3	2	1		-45.51019609
1	3	2		-39.5367437
1	2	3		-35.19051738
1	1	4		-31.14243284
1	2	1		-28.28829711
1	3	2		-38.64389193
3	1	2		-40.88697152
1	1	4		-30.82360152
3	2	1		-46.28750255
2	3	1		-44.36867819
1	3	2		-39.20982551
2	2	2		-40.14276169
1	2	3		-35.28544633
3	1	2		-41.20586171
2	3	1		-44.57250947
1	2	2		-31.67653905
1	1	3		-27.10977433
2	2	2		-39.94435553
1	3	2		-39.32342556
4	1	1		-46.7485266
3	2	1		-45.68030097
2	2	2		-40.08998668
2	1	1		-29.16736735
1	2	3		-34.80892118
3	2	1		-45.36012285
3	2	1		-45.33234795
2	2	2		-40.24870288
2	2	2		-40.41759964
3	1	1		-37.57026246
1	2	2		-31.12498472
2	1	2		-33.19955513
2	2	2		-40.40971771
2	2	2		-40.22458118
2	3	1		-44.06103587
3	1	2		-41.6396357
2	2	2		-40.40632159
1	4	1		-43.09980984
3	1	2		-41.4327438
2	2	2		-40.6339044
2	2	2		-40.36051001
1	1	3		-27.3325395
2	1	3		-36.10720574
2	1	2		-32.3802658
1	2	3		-35.26322272
3	2	1		-45.8980683
1	1	4		-30.50876439
2	3	1		-44.41854079
3	2	1		-45.77770081
2	2	2		-40.20406094
1	2	3		-34.96716152
1	1	2		-23.79662866
2	2	2		-40.1238291
1	1	4		-30.63666956
1	2	3		-34.96321793
2	2	2		-40.42966506
2	2	2		-40.04162063
4	1	1		-46.83426293
1	1	4		-30.54833429
1	2	3		-35.13766532
2	2	2		-39.89900344
1	4	1		-43.42894604
1	2	2		-31.25390384
2	1	2		-32.11864387
3	2	1		-45.4124432
1	3	2		-39.23840457
2	3	1		-44.83375615
3	1	2		-41.23668869
1	3	2		-39.41438532
2	2	2		-40.44180967
1	2	3		-35.33139601
4	1	1		-46.83916456
2	1	3		-35.54713317
2	2	2		-40.30431342
1	2	3		-35.00539334
3	2	1		-45.17629716
1	2	3		-35.79207941
4	1	1		-46.66914777
1	2	2		-31.1852317
2	2	2		-40.49621261
3	2	1		-45.28806278
2	3	1		-44.56564512
1	2	1		-27.94875216
1	1	3		-27.14746226
1	1	3		-27.51077223
1	2	3		-35.1897465
3	1	2		-41.3445229
2	1	2		-32.34049503
2	1	3		-35.81177566
3	1	2		-40.81882543
1	4	1		-43.26007254
2	3	1		-44.2378304
2	3	1		-44.09550275
2	2	2		-40.42244172
2	1	1		-29.03923064
1	4	1		-43.15001702
4	1	1		-46.6627077
2	1	3		-36.1578997
2	3	1		-44.55910755
2	1	3		-36.26610269
1	1	2		-23.04472242
1	3	2		-39.03945832
1	2	3		-34.87587218
2	2	2		-40.35816624
2	2	2		-41.30884793
1	4	1		-43.16414981
1	2	3		-35.07763904
1	3	2		-39.4918677
2	1	3		-35.3834342
4	1	1		-46.82311123
1	3	1		-35.30357894
3	2	1		-45.65333238
3	2	1		-45.5487073
2	2	2		-40.23156859
2	2	2		-39.58541178
4	1	1		-46.9688596
1	1	4		-30.60086418
1	4	1		-43.57712009
3	1	1		-37.82791168
4	1	1		-46.79585703
1	3	2		-39.40307711
2	1	1		-28.64980978
3	1	2		-41.16486712
1	3	2		-39.24454515
2	1	3		-36.15276214
1	4	1		-43.35971785
2	3	1		-44.22632585
1	4	1		-43.4679093
2	2	2		-39.59596698
2	2	1		-36.98914985
1	1	4		-30.79489044
2	3	1		-44.25100457
4	1	1		-46.81375778
1	3	2		-39.14512233
2	3	1		-44.07089073
2	2	1		-36.53119325
1	1	3		-27.11806183
3	2	1		-45.16003283
2	3	1		-45.06216228
1	3	2		-39.33992014
2	3	1		-44.25771874
2	1	3		-36.10545409
1	3	2		-38.91335418
2	2	2		-40.42227955
3	1	2		-41.54317516
1	2	3		-35.21246692
3	2	1		-44.93685406
2	1	2		-32.40766869
2	1	2		-31.9799769
4	1	1		-47.13839054
1	2	3		-34.83360862
1	3	1		-35.43145451
3	1	2		-41.11139772
2	1	3		-36.12916028
1	4	1		-43.22065181
2	1	3		-35.78271946
2	2	2		-39.4592579
2	1	2		-32.13998934
1	1	4		-30.94276743
2	1	3		-35.60264922
3	2	1		-45.66131851
2	1	3		-36.15363569
2	2	1		-36.74167455
2	3	1		-44.46006827
2	2	2		-40.53101049
2	3	1		-44.67696932
1	3	2		-38.74404076
3	1	2		-41.32362183
2	1	2		-31.95042307
3	2	1		-45.65610569
3	1	2		-41.69873732
1	4	1		-43.58808249
3	1	2		-41.70174933
1	3	2		-39.4911166
1	3	2		-38.97970996
3	1	2		-41.69728454
1	2	3		-35.49351889
1	3	2		-39.33747507
1	2	3		-35.21263341

